                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    119,                0.63813,                0.54433,                  1.287,                0.46781,                0.60422,                0.48445,                0.38428,                0.84609,                0.89176,                 1.4014,              0.0010179,              0.0010179,              0.0010179
                    120,                 0.6212,                0.56641,                 1.2748,                0.89406,                    0.5,                0.44221,                0.33651,                 0.9581,                 1.1282,                 1.6099,              0.0010124,              0.0010124,              0.0010124
                    121,                0.64569,                 0.5588,                 1.3082,                0.90163,                    0.5,                0.44951,                0.36845,                0.85459,                 0.9741,                 1.4519,              0.0010069,              0.0010069,              0.0010069
                    122,                0.60484,                0.54888,                 1.2808,                0.90412,                    0.5,                0.46965,                0.39423,                0.85144,                0.92825,                  1.401,              0.0010014,              0.0010014,              0.0010014
                    123,                0.64749,                0.59486,                 1.2999,                0.90144,                0.48238,                0.44896,                0.35199,                 1.0053,                 1.2378,                 1.6648,             0.00099587,             0.00099587,             0.00099587
                    124,                0.62293,                 0.5243,                 1.2912,                0.43899,                 0.5625,                0.47753,                0.36516,                0.95344,                 1.0325,                 1.5658,             0.00099036,             0.00099036,             0.00099036
                    125,                0.64042,                0.56092,                 1.3075,                0.89472,                0.49337,                 0.4878,                0.38727,                 0.8573,                0.94183,                 1.4398,             0.00098486,             0.00098486,             0.00098486
                    126,                0.65047,                0.58522,                 1.3008,                0.90177,                0.48438,                0.44647,                0.35696,                 1.0501,                    1.1,                 1.6812,             0.00097936,             0.00097936,             0.00097936
                    127,                0.65556,                0.56895,                 1.2958,                 0.9127,                0.49766,                0.44958,                0.37639,                0.97186,                 1.1003,                 1.6108,             0.00097386,             0.00097386,             0.00097386
                    128,                0.64316,                0.55625,                 1.3057,                0.60241,                  0.625,                0.56097,                0.41063,                0.89875,                0.94002,                 1.4481,             0.00096836,             0.00096836,             0.00096836
                    129,                0.63205,                0.57495,                 1.2945,                0.39194,                 0.5625,                0.46613,                0.40204,                0.89315,                 0.9441,                 1.4178,             0.00096286,             0.00096286,             0.00096286
                    130,                0.64531,                0.56736,                 1.3005,                0.90288,                    0.5,                0.45918,                0.38452,                0.83637,                0.92127,                 1.3739,             0.00095736,             0.00095736,             0.00095736
                    131,                0.60835,                0.53124,                 1.2715,                0.90347,                    0.5,                0.47524,                0.39879,                0.84408,                0.96484,                 1.3953,             0.00095186,             0.00095186,             0.00095186
                    132,                 0.6605,                0.58235,                 1.2847,                  0.407,                 0.5625,                 0.4611,                0.38373,                0.88755,                0.96064,                 1.4384,             0.00094636,             0.00094636,             0.00094636
                    133,                0.63388,                0.53203,                 1.2994,                0.44096,                 0.5625,                0.46939,                0.39298,                 0.8451,                 0.9477,                  1.393,             0.00094085,             0.00094085,             0.00094085
                    134,                0.65801,                0.59205,                 1.3185,                0.43813,                  0.625,                0.48456,                0.37683,                0.90348,                0.92092,                 1.4632,             0.00093535,             0.00093535,             0.00093535
                    135,                0.63913,                 0.5629,                 1.2899,                0.90413,                0.48684,                0.45939,                0.35803,                 1.0655,                 1.1926,                 1.7329,             0.00092985,             0.00092985,             0.00092985
                    136,                0.62167,                0.54884,                 1.2789,                0.41937,                  0.625,                0.45314,                0.36546,                0.83102,                0.98265,                 1.3744,             0.00092435,             0.00092435,             0.00092435
                    137,                 0.6396,                0.55898,                 1.2993,                0.91167,                    0.5,                0.50195,                0.40583,                0.88491,                 1.0698,                 1.4079,             0.00091885,             0.00091885,             0.00091885
                    138,                0.61941,                0.54037,                 1.2865,                0.89466,                0.49305,                0.42223,                0.29889,                 1.0658,                 1.0791,                 1.6596,             0.00091335,             0.00091335,             0.00091335
                    139,                0.61954,                0.57092,                 1.2707,                0.91158,                    0.5,                0.46643,                0.37662,                0.90991,                  1.021,                  1.445,             0.00090785,             0.00090785,             0.00090785
                    140,                0.62778,                0.57858,                 1.2892,                0.62334,                 0.5625,                0.54161,                0.41559,                  0.851,                0.95871,                  1.376,             0.00090235,             0.00090235,             0.00090235
                    141,                0.63553,                0.56592,                  1.282,                0.50515,                0.60242,                0.55222,                0.41844,                0.78607,                0.93304,                 1.3222,             0.00089685,             0.00089685,             0.00089685
                    142,                0.61834,                 0.5482,                 1.2904,                 0.6034,                  0.625,                0.55539,                0.42221,                0.77751,                0.84753,                 1.3334,             0.00089134,             0.00089134,             0.00089134
                    143,                0.65639,                0.52879,                 1.3133,                0.57612,                 0.5625,                0.51706,                0.41324,                0.81061,                0.88316,                 1.3305,             0.00088584,             0.00088584,             0.00088584
                    144,                0.64728,                0.56786,                 1.2931,                0.58288,                  0.625,                 0.5719,                0.41234,                0.84669,                0.82181,                  1.387,             0.00088034,             0.00088034,             0.00088034
                    145,                0.64204,                0.57882,                 1.2894,                0.61819,                  0.625,                 0.5168,                0.38655,                0.88498,                0.88193,                 1.4193,             0.00087484,             0.00087484,             0.00087484
                    146,                0.60303,                0.54441,                 1.2675,                0.91006,                    0.5,                0.47387,                0.38469,                0.81742,                0.91085,                 1.3543,             0.00086934,             0.00086934,             0.00086934
                    147,                0.62872,                0.56652,                 1.2956,                0.91578,                    0.5,                0.44302,                0.34437,                 1.0261,                0.99023,                 1.6795,             0.00086384,             0.00086384,             0.00086384
